id,name,zip_id:id
4840,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_276058
4841,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_276070
4842,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_276077
4843,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_276078
4844,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277010
4845,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277017
4846,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277018
4847,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277030
4848,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277037
4849,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277038
4850,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277050
4851,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_277057
4852,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278010
4853,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278017
4854,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278018
4855,ANDALUCÍA,l10n_co_base_location.zip_co_278030
4856,BUENOS AIRES,l10n_co_base_location.zip_co_278030
4857,GUADUALITO,l10n_co_base_location.zip_co_278030
4858,LA CANDELARIA,l10n_co_base_location.zip_co_278030
4859,NAVIDAD,l10n_co_base_location.zip_co_278030
4860,NAZARETH,l10n_co_base_location.zip_co_278030
4861,PARROQUIAL,l10n_co_base_location.zip_co_278030
4862,POPULAR,l10n_co_base_location.zip_co_278030
4863,PUEBLO NUEVO,l10n_co_base_location.zip_co_278030
4864,SAGRADA FAMILIA,l10n_co_base_location.zip_co_278030
4865,TAGUALITO,l10n_co_base_location.zip_co_278030
4866,TERRENOS EN EXPANSIÓN,l10n_co_base_location.zip_co_278030
4867,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278037
4868,SAN CAYETANO,l10n_co_base_location.zip_co_278038
4869,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278050
4870,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278057
4871,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_278058
4872,ACRÓPOLIS,l10n_co_base_location.zip_co_410001
4873,ALVARO LEYVA LIEVANO,l10n_co_base_location.zip_co_410001
4874,BALCONES DE LA RIVIERA III ETAPA,l10n_co_base_location.zip_co_410001
4875,CALAMARI,l10n_co_base_location.zip_co_410001
4876,CALIFORNIA,l10n_co_base_location.zip_co_410001
4877,CAMILO TORRES,l10n_co_base_location.zip_co_410001
4878,CAPRI,l10n_co_base_location.zip_co_410001
4879,CARLOS PIZARRO LEÓN GÓMEZ,l10n_co_base_location.zip_co_410001
4880,CHICALÁ,l10n_co_base_location.zip_co_410001
4881,CIUDADELA COMFAMILIAR,l10n_co_base_location.zip_co_410001
4882,COLMENAR,l10n_co_base_location.zip_co_410001
4883,COLMENAR III ETAPA,l10n_co_base_location.zip_co_410001
4884,COMBEIMA,l10n_co_base_location.zip_co_410001
4885,CONARVAR,l10n_co_base_location.zip_co_410001
4886,CONJUNTO MULTI FAMILIAR EL PORTAL D,l10n_co_base_location.zip_co_410001
4887,AEROPUERTO,l10n_co_base_location.zip_co_410002
4888,ALAMOS NORTE,l10n_co_base_location.zip_co_410002
4889,ALBERTO GALINDO,l10n_co_base_location.zip_co_410002
4890,ALVARO SÁNCHEZ SILVA,l10n_co_base_location.zip_co_410002
4891,BOSQUES DE TAMARINDO,l10n_co_base_location.zip_co_410002
4892,CIUDADELAS DE SANTA ANA,l10n_co_base_location.zip_co_410002
4893,CONJUNTO CAMINO REAL,l10n_co_base_location.zip_co_410002
4894,CONJUNTO CERRADO SANTA CLARA,l10n_co_base_location.zip_co_410002
4895,CONJUNTO MULTI FAMILIAR MÁLAGA,l10n_co_base_location.zip_co_410002
4896,CONJUNTO RESIDENCIAL LOS MOLINOS,l10n_co_base_location.zip_co_410002
4897,CÁMBULOS,l10n_co_base_location.zip_co_410002
4898,EL PRADO,l10n_co_base_location.zip_co_410002
4899,EL RO,l10n_co_base_location.zip_co_410002
4900,ALBERTO YEPES,l10n_co_base_location.zip_co_410003
4901,ANTONIO NARIÑO,l10n_co_base_location.zip_co_410003
4902,CAMINO REAL,l10n_co_base_location.zip_co_410003
4903,CAMPO REAL,l10n_co_base_location.zip_co_410003
4904,CIUDAD SALITRE,l10n_co_base_location.zip_co_410003
4905,CIUDADELA ANTONIO BARAYA,l10n_co_base_location.zip_co_410003
4906,EL OASIS,l10n_co_base_location.zip_co_410003
4907,EL PEDREGAL,l10n_co_base_location.zip_co_410003
4908,EL TRIUNFO,l10n_co_base_location.zip_co_410003
4909,ENRIQUE OLAYA HERRERA,l10n_co_base_location.zip_co_410003
4910,GRANJA SAN BERNARDO,l10n_co_base_location.zip_co_410003
4911,KATAKANDRU,l10n_co_base_location.zip_co_410003
4912,LA AMISTAD,l10n_co_base_location.zip_co_410003
4913,LA PALMA II ETAPA,l10n_co_base_location.zip_co_410003
4914,LA PRADERA,l10n_co_base_location.zip_co_410003
4915,LA RIOJA,l10n_co_base_location.zip_co_410003
4916,LA VICTORIA,l10n_co_base_location.zip_co_410003
4917,ALTO LLANO,l10n_co_base_location.zip_co_410004
4918,BAJA INDEPENDENCIA,l10n_co_base_location.zip_co_410004
4919,BRISAS DE AVICHENTE,l10n_co_base_location.zip_co_410004
4920,CASA DE CAMPO,l10n_co_base_location.zip_co_410004
4921,CASA LOMA,l10n_co_base_location.zip_co_410004
4922,CONJUNTO VILLA MILENA,l10n_co_base_location.zip_co_410004
4923,EL FARO VEINTE DE JULIO,l10n_co_base_location.zip_co_410004
4924,EL JARDÍN,l10n_co_base_location.zip_co_410004
4925,EL JORDÁN,l10n_co_base_location.zip_co_410004
4926,EL VERGEL,l10n_co_base_location.zip_co_410004
4927,IPANEMA (E/C),l10n_co_base_location.zip_co_410004
4928,KENNEDY,l10n_co_base_location.zip_co_410004
4929,LA COLINA,l10n_co_base_location.zip_co_410004
4930,LA FLORESTA,l10n_co_base_location.zip_co_410004
4931,LA LIBERTAD,l10n_co_base_location.zip_co_410004
4932,LA ORQUÍDEA,l10n_co_base_location.zip_co_410004
4933,LAS BRISAS,l10n_co_base_location.zip_co_410004
4934,LOMA DE L,l10n_co_base_location.zip_co_410004
4935,ALFONSO LOPEZ PUMAREJO,l10n_co_base_location.zip_co_410005
4936,ALTA MARIA,l10n_co_base_location.zip_co_410005
4937,ALTOS DE MANZANILLO,l10n_co_base_location.zip_co_410005
4938,ARRAYANES,l10n_co_base_location.zip_co_410005
4939,BAJO PEDREGAL,l10n_co_base_location.zip_co_410005
4940,BUENA VISTA,l10n_co_base_location.zip_co_410005
4941,CALIXTO LEIVA,l10n_co_base_location.zip_co_410005
4942,CASA BLANCA,l10n_co_base_location.zip_co_410005
4943,CONJUNTO RESIDENCIAL SANTA PAULA,l10n_co_base_location.zip_co_410005
4944,EL CARACOL,l10n_co_base_location.zip_co_410005
4945,EL DORADO,l10n_co_base_location.zip_co_410005
4946,EL PEÑÓN,l10n_co_base_location.zip_co_410005
4947,ESCUELA DE CARABINEROS,l10n_co_base_location.zip_co_410005
4948,GUILLERMO LIEVANO RODRÍGUEZ,l10n_co_base_location.zip_co_410005
4949,JORGE ELIEC,l10n_co_base_location.zip_co_410005
4950,ALTOS DEL LIMONAR I,l10n_co_base_location.zip_co_410006
4951,ALTOS DEL LIMONAR II,l10n_co_base_location.zip_co_410006
4952,ANDALUCÍA II ETAPA,l10n_co_base_location.zip_co_410006
4953,ARISMENDI MORA PERDOMO,l10n_co_base_location.zip_co_410006
4954,BELLA VISTA,l10n_co_base_location.zip_co_410006
4955,BOGOTÁ,l10n_co_base_location.zip_co_410006
4956,BUENOS AIRES,l10n_co_base_location.zip_co_410006
4957,CANAIMA,l10n_co_base_location.zip_co_410006
4958,CONJUNTO LOS ARRAYANES,l10n_co_base_location.zip_co_410006
4959,EMAYA,l10n_co_base_location.zip_co_410006
4960,JESÚS NAZARENO,l10n_co_base_location.zip_co_410006
4961,JOSÉ ANTONIO GALÁN,l10n_co_base_location.zip_co_410006
4962,LA ESPERANZA,l10n_co_base_location.zip_co_410006
4963,LAS LAJAS,l10n_co_base_location.zip_co_410006
4964,LIMONAR II ETAPA,l10n_co_base_location.zip_co_410006
4965,LOMA LINDA,l10n_co_base_location.zip_co_410006
4966,LO,l10n_co_base_location.zip_co_410006
4967,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_410007
4968,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_410008
4969,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_410009
4970,ALTICO,l10n_co_base_location.zip_co_410010
4971,ASENTAMIENTO BRISAS DEL MAGDALENA,l10n_co_base_location.zip_co_410010
4972,ASENTAMIENTO LAS CEIBITAS,l10n_co_base_location.zip_co_410010
4973,BONILLA,l10n_co_base_location.zip_co_410010
4974,BRISAS DEL MAGDALENA,l10n_co_base_location.zip_co_410010
4975,CAMPO NÚÑEZ,l10n_co_base_location.zip_co_410010
4976,CARACOLÍ,l10n_co_base_location.zip_co_410010
4977,CHAPINERO,l10n_co_base_location.zip_co_410010
4978,CONJUNTO CERRADO LA MAGDALENA,l10n_co_base_location.zip_co_410010
4979,CONJUNTO CERRADO SAN NICOLÁS,l10n_co_base_location.zip_co_410010
4980,DIEGO DE OSPINA,l10n_co_base_location.zip_co_410010
4981,EFRAÍN ROJAS TRUJILLO,l10n_co_base_location.zip_co_410010
4982,EL CENTRO,l10n_co_base_location.zip_co_410010
4983,EL ESTAD,l10n_co_base_location.zip_co_410010
4984,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_410017
4985,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_410018
4986,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411001
4987,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411007
4988,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411008
4989,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411020
4990,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411027
4991,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411028
4992,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411040
4993,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411047
4994,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411048
4995,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411060
4996,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411067
4997,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411080
4998,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411087
4999,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_411088
5000,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412001
5001,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412007
5002,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412008
5003,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412020
5004,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412027
5005,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412040
5006,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412047
5007,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412060
5008,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412067
5009,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412068
5010,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412080
5011,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_412087
5012,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413001
5013,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413007
5014,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413008
5015,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413020
5016,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413027
5017,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413028
5018,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413040
5019,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413047
5020,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413048
5021,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413060
5022,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_413067
5023,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414001
5024,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414007
5025,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414008
5026,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414009
5027,AGUAZUL,l10n_co_base_location.zip_co_414020
5028,AGUSTÍN SIERRA,l10n_co_base_location.zip_co_414020
5029,ALAMOS,l10n_co_base_location.zip_co_414020
5030,BOSQUE,l10n_co_base_location.zip_co_414020
5031,BOSQUE DEL CARACOLÍ,l10n_co_base_location.zip_co_414020
5032,CALIMA,l10n_co_base_location.zip_co_414020
5033,CANADÁ,l10n_co_base_location.zip_co_414020
5034,CENTRO,l10n_co_base_location.zip_co_414020
5035,CERROS,l10n_co_base_location.zip_co_414020
5036,CHAPINERO,l10n_co_base_location.zip_co_414020
5037,CIUDAD REAL,l10n_co_base_location.zip_co_414020
5038,COLEGIO NACIONAL SIMÓN BOLÍVAR,l10n_co_base_location.zip_co_414020
5039,EL CARMEN,l10n_co_base_location.zip_co_414020
5040,EL JARDÍN,l10n_co_base_location.zip_co_414020
5041,EL MONASTERIO,l10n_co_base_location.zip_co_414020
5042,EL OBRERO,l10n_co_base_location.zip_co_414020
5043,EL PROGRESO,l10n_co_base_location.zip_co_414020
5044,EL ROSARIO,l10n_co_base_location.zip_co_414020
5045,EL UNIVERSITARIO,l10n_co_base_location.zip_co_414020
5046,FUNDADORES,l10n_co_base_location.zip_co_414020
5047,IN,l10n_co_base_location.zip_co_414020
5048,LAS COLINAS,l10n_co_base_location.zip_co_414027
5049,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414028
5050,GRANJAS,l10n_co_base_location.zip_co_414029
5051,N. ESPERANZA REAL,l10n_co_base_location.zip_co_414029
5052,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414040
5053,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414047
5054,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414060
5055,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414067
5056,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_414068
5057,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415001
5058,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415007
5059,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415008
5060,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415020
5061,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415027
5062,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415040
5063,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415047
5064,BELLO HORIZONTE,l10n_co_base_location.zip_co_415060
5065,CENTRO,l10n_co_base_location.zip_co_415060
5066,DIEGO DE OSPINA,l10n_co_base_location.zip_co_415060
5067,EL ALTICO,l10n_co_base_location.zip_co_415060
5068,EUDES,l10n_co_base_location.zip_co_415060
5069,JORDÁN,l10n_co_base_location.zip_co_415060
5070,JORGE E,l10n_co_base_location.zip_co_415060
5071,LA GAITANA,l10n_co_base_location.zip_co_415060
5072,LA POLA,l10n_co_base_location.zip_co_415060
5073,LAS ACACIAS,l10n_co_base_location.zip_co_415060
5074,LAS AMÉRICAS,l10n_co_base_location.zip_co_415060
5075,LAS BRISAS,l10n_co_base_location.zip_co_415060
5076,LAS ORQUÍDEAS,l10n_co_base_location.zip_co_415060
5077,LAS VILLAS,l10n_co_base_location.zip_co_415060
5078,LIBERTADORES,l10n_co_base_location.zip_co_415060
5079,LIBERTADORES II,l10n_co_base_location.zip_co_415060
5080,OBRERO,l10n_co_base_location.zip_co_415060
5081,PÁEZ,l10n_co_base_location.zip_co_415060
5082,SAN ANTONIO,l10n_co_base_location.zip_co_415060
5083,SAN RAFAEL,l10n_co_base_location.zip_co_415060
5084,SAN RAFAEL ALTO,l10n_co_base_location.zip_co_415060
5085,SAN,l10n_co_base_location.zip_co_415060
5086,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415068
5087,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415069
5088,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415077
5089,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415078
5090,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415080
5091,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415087
5092,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_415088
5093,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416001
5094,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416007
5095,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416020
5096,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416027
5097,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416040
5098,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416047
5099,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416048
5100,URBANIZACI¾N SAN MIGUEL,l10n_co_base_location.zip_co_416067
5101,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416080
5102,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416087
5103,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416088
5104,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_416089
5105,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417001
5106,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417007
5107,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417010
5108,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417017
5109,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417018
5110,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417030
5111,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417037
5112,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417038
5113,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417039
5114,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417047
5115,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417048
5116,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417060
5117,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417067
5118,AVENIDA PASTRANA,l10n_co_base_location.zip_co_417070
5119,CENTRO,l10n_co_base_location.zip_co_417070
5120,JOSÉ ACEVEDO Y GÓMEZ,l10n_co_base_location.zip_co_417070
5121,LA INMACULADA,l10n_co_base_location.zip_co_417070
5122,LA PAZ,l10n_co_base_location.zip_co_417070
5123,SAN FRANCISCO,l10n_co_base_location.zip_co_417070
5124,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417077
5125,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417078
5126,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417079
5127,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417087
5128,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_417088
5129,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418001
5130,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418007
5131,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418008
5132,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418020
5133,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418027
5134,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418028
5135,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418040
5136,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418047
5137,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418048
5138,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418049
5139,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418060
5140,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418067
5141,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418068
5142,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418069
5143,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_418077
5144,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440001
5145,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440002
5146,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440003
5147,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440007
5148,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440008
5149,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440009
5150,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_440017
5151,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441001
5152,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441007
5153,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441008
5154,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441009
5155,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441017
5156,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441018
5157,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441020
5158,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441027
5159,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441028
5160,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441029
5161,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441037
5162,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441038
5163,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441039
5164,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441047
5165,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441048
5166,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441049
5167,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441057
5168,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441058
5169,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_441059
5170,1 DE MAYO,l10n_co_base_location.zip_co_442001
5171,11 DE NOVIEMBRE,l10n_co_base_location.zip_co_442001
5172,20 DE JULIO,l10n_co_base_location.zip_co_442001
5173,ALFONSO LOPEZ,l10n_co_base_location.zip_co_442001
5174,ALMIRANTE PADILLA,l10n_co_base_location.zip_co_442001
5175,ALTO PRADO,l10n_co_base_location.zip_co_442001
5176,CAMILO TORRES,l10n_co_base_location.zip_co_442001
5177,CENTRAMA,l10n_co_base_location.zip_co_442001
5178,CENTRO,l10n_co_base_location.zip_co_442001
5179,COLOMBIA LIBRE,l10n_co_base_location.zip_co_442001
5180,DIVINO NIÑO,l10n_co_base_location.zip_co_442001
5181,DONIT VERGARA,l10n_co_base_location.zip_co_442001
5182,EL BOSCAN,l10n_co_base_location.zip_co_442001
5183,EL BOSQUE,l10n_co_base_location.zip_co_442001
5184,EL CARMEN,l10n_co_base_location.zip_co_442001
5185,EL PARAÍSO,l10n_co_base_location.zip_co_442001
5186,ERIKA BEATRIZ,l10n_co_base_location.zip_co_442001
5187,FONSECA SIOSSI,l10n_co_base_location.zip_co_442001
5188,JORGE ARRIETA,l10n_co_base_location.zip_co_442001
5189,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_442007
5190,7 DE AGOSTO,l10n_co_base_location.zip_co_442008
5191,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_442009
5192,EL CARMEN,l10n_co_base_location.zip_co_443001
5193,EL SILENCIO,l10n_co_base_location.zip_co_443001
5194,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443007
5195,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443008
5196,26 DE FEBRERO,l10n_co_base_location.zip_co_443009
5197,7 DE AGOSTO,l10n_co_base_location.zip_co_443009
5198,CENTRO,l10n_co_base_location.zip_co_443009
5199,DIVINO NIÑO,l10n_co_base_location.zip_co_443009
5200,EL MOLINO,l10n_co_base_location.zip_co_443009
5201,VILLA MARTÍN,l10n_co_base_location.zip_co_443009
5202,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443020
5203,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443027
5204,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443028
5205,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443040
5206,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443047
5207,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443048
5208,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_443049
5209,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444001
5210,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444007
5211,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444008
5212,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444010
5213,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444017
5214,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444018
5215,16 DE JULIO,l10n_co_base_location.zip_co_444030
5216,20 DE JULIO,l10n_co_base_location.zip_co_444030
5217,BUENOS AIRES,l10n_co_base_location.zip_co_444030
5218,CENTRO,l10n_co_base_location.zip_co_444030
5219,CHAPINERO,l10n_co_base_location.zip_co_444030
5220,CHIQUINQUIRÁ,l10n_co_base_location.zip_co_444030
5221,EL CARMEN,l10n_co_base_location.zip_co_444030
5222,EL PRADO,l10n_co_base_location.zip_co_444030
5223,ENRIQUE BRITO,l10n_co_base_location.zip_co_444030
5224,FÉLIX ÁREAS,l10n_co_base_location.zip_co_444030
5225,GRAN COLOMBIA,l10n_co_base_location.zip_co_444030
5226,JUAN A ARAÚJO,l10n_co_base_location.zip_co_444030
5227,LA ESPERANZA,l10n_co_base_location.zip_co_444030
5228,LA FLORESTA,l10n_co_base_location.zip_co_444030
5229,LA VICTORIA,l10n_co_base_location.zip_co_444030
5230,LAS DELICIAS,l10n_co_base_location.zip_co_444030
5231,LAS TUNAS 1,l10n_co_base_location.zip_co_444030
5232,LETICIA,l10n_co_base_location.zip_co_444030
5233,LOMA FRESCA Y MANZANILLA,l10n_co_base_location.zip_co_444030
5234,L,l10n_co_base_location.zip_co_444030
5235,LAS TUNAS 2,l10n_co_base_location.zip_co_444037
5236,FORERO,l10n_co_base_location.zip_co_444038
5237,SIN INFORMACION DE BARRIOS,l10n_co_base_location.zip_co_444050
