id,city_id/id,name,type
zip_co_252217,l10n_co_base_location.city_co_25290,252217,rural
zip_co_252212,l10n_co_base_location.city_co_25290,252212,urban
zip_co_251250,l10n_co_base_location.city_co_25293,251250,urban
zip_co_251257,l10n_co_base_location.city_co_25293,251257,rural
zip_co_251020,l10n_co_base_location.city_co_25295,251020,urban
zip_co_251027,l10n_co_base_location.city_co_25295,251027,rural
zip_co_251230,l10n_co_base_location.city_co_25297,251230,urban
zip_co_251237,l10n_co_base_location.city_co_25297,251237,rural
zip_co_251238,l10n_co_base_location.city_co_25297,251238,rural
zip_co_251240,l10n_co_base_location.city_co_25299,251240,urban
zip_co_251247,l10n_co_base_location.city_co_25299,251247,rural
zip_co_252431,l10n_co_base_location.city_co_25307,252431,urban
zip_co_252437,l10n_co_base_location.city_co_25307,252437,rural
zip_co_252432,l10n_co_base_location.city_co_25307,252432,urban
zip_co_252257,l10n_co_base_location.city_co_25312,252257,rural
zip_co_252250,l10n_co_base_location.city_co_25312,252250,urban
zip_co_250610,l10n_co_base_location.city_co_25317,250610,urban
zip_co_250617,l10n_co_base_location.city_co_25317,250617,rural
zip_co_250618,l10n_co_base_location.city_co_25317,250618,rural
zip_co_253448,l10n_co_base_location.city_co_25320,253448,rural
zip_co_253449,l10n_co_base_location.city_co_25320,253449,rural
zip_co_253440,l10n_co_base_location.city_co_25320,253440,urban
zip_co_253447,l10n_co_base_location.city_co_25320,253447,rural
zip_co_251210,l10n_co_base_location.city_co_25322,251210,urban
zip_co_251218,l10n_co_base_location.city_co_25322,251218,rural
zip_co_251217,l10n_co_base_location.city_co_25322,251217,rural
zip_co_252820,l10n_co_base_location.city_co_25324,252820,urban
zip_co_252827,l10n_co_base_location.city_co_25324,252827,rural
zip_co_251060,l10n_co_base_location.city_co_25326,251060,urban
zip_co_251067,l10n_co_base_location.city_co_25326,251067,rural
zip_co_253210,l10n_co_base_location.city_co_25328,253210,urban
zip_co_253217,l10n_co_base_location.city_co_25328,253217,rural
zip_co_251850,l10n_co_base_location.city_co_25335,251850,urban
zip_co_251857,l10n_co_base_location.city_co_25335,251857,rural
zip_co_251860,l10n_co_base_location.city_co_25339,251860,urban
zip_co_251867,l10n_co_base_location.city_co_25339,251867,rural
zip_co_252810,l10n_co_base_location.city_co_25368,252810,urban
zip_co_252817,l10n_co_base_location.city_co_25368,252817,rural
zip_co_251220,l10n_co_base_location.city_co_25372,251220,urban
zip_co_251227,l10n_co_base_location.city_co_25372,251227,rural
zip_co_251201,l10n_co_base_location.city_co_25377,251201,urban
zip_co_251208,l10n_co_base_location.city_co_25377,251208,rural
zip_co_251207,l10n_co_base_location.city_co_25377,251207,rural
zip_co_252601,l10n_co_base_location.city_co_25386,252601,urban
zip_co_252607,l10n_co_base_location.city_co_25386,252607,rural
zip_co_252608,l10n_co_base_location.city_co_25386,252608,rural
zip_co_253808,l10n_co_base_location.city_co_25394,253808,rural
zip_co_253807,l10n_co_base_location.city_co_25394,253807,rural
zip_co_253801,l10n_co_base_location.city_co_25394,253801,urban
zip_co_253640,l10n_co_base_location.city_co_25398,253640,urban
zip_co_253647,l10n_co_base_location.city_co_25398,253647,rural
zip_co_253648,l10n_co_base_location.city_co_25398,253648,rural
zip_co_253610,l10n_co_base_location.city_co_25402,253610,urban
zip_co_253618,l10n_co_base_location.city_co_25402,253618,rural
zip_co_253617,l10n_co_base_location.city_co_25402,253617,rural
zip_co_250601,l10n_co_base_location.city_co_25407,250601,urban
zip_co_250607,l10n_co_base_location.city_co_25407,250607,rural
zip_co_250608,l10n_co_base_location.city_co_25407,250608,rural
zip_co_250840,l10n_co_base_location.city_co_25426,250840,urban
zip_co_250847,l10n_co_base_location.city_co_25426,250847,rural
zip_co_250848,l10n_co_base_location.city_co_25426,250848,rural
zip_co_250038,l10n_co_base_location.city_co_25430,250038,rural
zip_co_250037,l10n_co_base_location.city_co_25430,250037,rural
zip_co_250030,l10n_co_base_location.city_co_25430,250030,urban
zip_co_250830,l10n_co_base_location.city_co_25436,250830,urban
zip_co_250837,l10n_co_base_location.city_co_25436,250837,rural
zip_co_251420,l10n_co_base_location.city_co_25438,251420,urban
zip_co_251427,l10n_co_base_location.city_co_25438,251427,rural
zip_co_251428,l10n_co_base_location.city_co_25438,251428,rural
zip_co_250040,l10n_co_base_location.city_co_25473,250040,urban
zip_co_250047,l10n_co_base_location.city_co_25473,250047,rural
zip_co_252837,l10n_co_base_location.city_co_25483,252837,rural
zip_co_252830,l10n_co_base_location.city_co_25483,252830,urban
zip_co_251030,l10n_co_base_location.city_co_25486,251030,urban
zip_co_251038,l10n_co_base_location.city_co_25486,251038,rural
zip_co_251037,l10n_co_base_location.city_co_25486,251037,rural
zip_co_252401,l10n_co_base_location.city_co_25488,252401,urban
zip_co_252407,l10n_co_base_location.city_co_25488,252407,rural
zip_co_252408,l10n_co_base_location.city_co_25488,252408,rural
zip_co_253630,l10n_co_base_location.city_co_25489,253630,urban
zip_co_253637,l10n_co_base_location.city_co_25489,253637,rural
zip_co_253620,l10n_co_base_location.city_co_25491,253620,urban
zip_co_253627,l10n_co_base_location.city_co_25491,253627,rural
zip_co_254001,l10n_co_base_location.city_co_25513,254001,urban
zip_co_254007,l10n_co_base_location.city_co_25513,254007,rural
zip_co_254008,l10n_co_base_location.city_co_25513,254008,rural
zip_co_254040,l10n_co_base_location.city_co_25518,254040,urban
zip_co_254047,l10n_co_base_location.city_co_25518,254047,rural
zip_co_252010,l10n_co_base_location.city_co_25524,252010,urban
zip_co_252017,l10n_co_base_location.city_co_25524,252017,rural
zip_co_251401,l10n_co_base_location.city_co_25530,251401,urban
zip_co_251407,l10n_co_base_location.city_co_25530,251407,rural
zip_co_252201,l10n_co_base_location.city_co_25535,252201,urban
zip_co_252207,l10n_co_base_location.city_co_25535,252207,rural
zip_co_252208,l10n_co_base_location.city_co_25535,252208,rural
zip_co_253480,l10n_co_base_location.city_co_25572,253480,urban
zip_co_253487,l10n_co_base_location.city_co_25572,253487,rural
zip_co_252801,l10n_co_base_location.city_co_25580,252801,urban
zip_co_252807,l10n_co_base_location.city_co_25580,252807,rural
zip_co_253427,l10n_co_base_location.city_co_25592,253427,rural
zip_co_253420,l10n_co_base_location.city_co_25592,253420,urban
zip_co_251840,l10n_co_base_location.city_co_25594,251840,urban
zip_co_251847,l10n_co_base_location.city_co_25594,251847,rural
zip_co_253030,l10n_co_base_location.city_co_25596,253030,urban
zip_co_253037,l10n_co_base_location.city_co_25596,253037,rural
zip_co_252417,l10n_co_base_location.city_co_25612,252417,rural
zip_co_252410,l10n_co_base_location.city_co_25612,252410,urban
zip_co_252620,l10n_co_base_location.city_co_25645,252620,urban
zip_co_252627,l10n_co_base_location.city_co_25645,252627,rural
zip_co_252020,l10n_co_base_location.city_co_25649,252020,urban
zip_co_252028,l10n_co_base_location.city_co_25649,252028,rural
zip_co_252027,l10n_co_base_location.city_co_25649,252027,rural
zip_co_254050,l10n_co_base_location.city_co_25653,254050,urban
zip_co_254057,l10n_co_base_location.city_co_25653,254057,rural
zip_co_253601,l10n_co_base_location.city_co_25658,253601,urban
zip_co_253607,l10n_co_base_location.city_co_25658,253607,rural
zip_co_253608,l10n_co_base_location.city_co_25658,253608,rural
zip_co_253250,l10n_co_base_location.city_co_25662,253250,urban
zip_co_253257,l10n_co_base_location.city_co_25662,253257,rural
zip_co_253258,l10n_co_base_location.city_co_25662,253258,rural
zip_co_253401,l10n_co_base_location.city_co_25718,253401,urban
zip_co_253407,l10n_co_base_location.city_co_25718,253407,rural
zip_co_253408,l10n_co_base_location.city_co_25718,253408,rural
zip_co_251050,l10n_co_base_location.city_co_25736,251050,urban
zip_co_251058,l10n_co_base_location.city_co_25736,251058,rural
zip_co_251057,l10n_co_base_location.city_co_25736,251057,rural
zip_co_250077,l10n_co_base_location.city_co_25740,250077,rural
zip_co_250078,l10n_co_base_location.city_co_25740,250078,rural
zip_co_250070,l10n_co_base_location.city_co_25740,250070,urban
zip_co_252240,l10n_co_base_location.city_co_25743,252240,urban
zip_co_252248,l10n_co_base_location.city_co_25743,252248,rural
zip_co_252247,l10n_co_base_location.city_co_25743,252247,rural
zip_co_250647,l10n_co_base_location.city_co_25745,250647,rural
zip_co_250640,l10n_co_base_location.city_co_25745,250640,urban
zip_co_250051,l10n_co_base_location.city_co_25754,250051,urban
zip_co_250057,l10n_co_base_location.city_co_25754,250057,rural
zip_co_250052,l10n_co_base_location.city_co_25754,250052,urban
zip_co_250054,l10n_co_base_location.city_co_25754,250054,urban
zip_co_250055,l10n_co_base_location.city_co_25754,250055,urban
zip_co_250053,l10n_co_base_location.city_co_25754,250053,urban
zip_co_250058,l10n_co_base_location.city_co_25754,250058,rural
zip_co_251001,l10n_co_base_location.city_co_25758,251001,urban
zip_co_251007,l10n_co_base_location.city_co_25758,251007,rural
zip_co_251008,l10n_co_base_location.city_co_25758,251008,rural
zip_co_250228,l10n_co_base_location.city_co_25769,250228,rural
zip_co_250220,l10n_co_base_location.city_co_25769,250220,urban
zip_co_250227,l10n_co_base_location.city_co_25769,250227,rural
zip_co_251040,l10n_co_base_location.city_co_25772,251040,urban
zip_co_251047,l10n_co_base_location.city_co_25772,251047,rural
zip_co_251048,l10n_co_base_location.city_co_25772,251048,rural
zip_co_253660,l10n_co_base_location.city_co_25777,253660,urban
zip_co_253667,l10n_co_base_location.city_co_25777,253667,rural
zip_co_250630,l10n_co_base_location.city_co_25779,250630,urban
zip_co_250637,l10n_co_base_location.city_co_25779,250637,rural
zip_co_250440,l10n_co_base_location.city_co_25781,250440,urban
zip_co_250447,l10n_co_base_location.city_co_25781,250447,rural
zip_co_250237,l10n_co_base_location.city_co_25785,250237,rural
zip_co_250230,l10n_co_base_location.city_co_25785,250230,urban
zip_co_250410,l10n_co_base_location.city_co_25793,250410,urban
zip_co_250418,l10n_co_base_location.city_co_25793,250418,rural
zip_co_250417,l10n_co_base_location.city_co_25793,250417,rural
zip_co_252610,l10n_co_base_location.city_co_25797,252610,urban
zip_co_252617,l10n_co_base_location.city_co_25797,252617,rural
zip_co_250201,l10n_co_base_location.city_co_25799,250201,urban
zip_co_250207,l10n_co_base_location.city_co_25799,250207,rural
zip_co_250208,l10n_co_base_location.city_co_25799,250208,rural
zip_co_252230,l10n_co_base_location.city_co_25805,252230,urban
zip_co_252237,l10n_co_base_location.city_co_25805,252237,rural
zip_co_250820,l10n_co_base_location.city_co_25807,250820,urban
zip_co_250827,l10n_co_base_location.city_co_25807,250827,rural
zip_co_252840,l10n_co_base_location.city_co_25815,252840,urban
zip_co_252847,l10n_co_base_location.city_co_25815,252847,rural
zip_co_252848,l10n_co_base_location.city_co_25815,252848,rural
zip_co_251010,l10n_co_base_location.city_co_25817,251010,urban
zip_co_251017,l10n_co_base_location.city_co_25817,251017,rural
zip_co_253820,l10n_co_base_location.city_co_25823,253820,urban
zip_co_253827,l10n_co_base_location.city_co_25823,253827,rural
zip_co_251260,l10n_co_base_location.city_co_25839,251260,urban
zip_co_251267,l10n_co_base_location.city_co_25839,251267,rural
zip_co_251268,l10n_co_base_location.city_co_25839,251268,rural
zip_co_251601,l10n_co_base_location.city_co_25841,251601,urban
zip_co_251607,l10n_co_base_location.city_co_25841,251607,rural
zip_co_251810,l10n_co_base_location.city_co_25845,251810,urban
zip_co_251817,l10n_co_base_location.city_co_25845,251817,rural
zip_co_253430,l10n_co_base_location.city_co_25851,253430,urban
zip_co_253437,l10n_co_base_location.city_co_25851,253437,rural
zip_co_252037,l10n_co_base_location.city_co_25506,252037,rural
zip_co_252030,l10n_co_base_location.city_co_25506,252030,urban
zip_co_253650,l10n_co_base_location.city_co_25862,253650,urban
zip_co_253658,l10n_co_base_location.city_co_25862,253658,rural
zip_co_253657,l10n_co_base_location.city_co_25862,253657,rural
zip_co_253230,l10n_co_base_location.city_co_25867,253230,urban
zip_co_253237,l10n_co_base_location.city_co_25867,253237,rural
zip_co_250430,l10n_co_base_location.city_co_25843,250430,urban
zip_co_250437,l10n_co_base_location.city_co_25843,250437,rural
zip_co_254030,l10n_co_base_location.city_co_25871,254030,urban
zip_co_254037,l10n_co_base_location.city_co_25871,254037,rural
zip_co_250810,l10n_co_base_location.city_co_25873,250810,urban
zip_co_250817,l10n_co_base_location.city_co_25873,250817,rural
zip_co_250818,l10n_co_base_location.city_co_25873,250818,rural
zip_co_253418,l10n_co_base_location.city_co_25875,253418,rural
zip_co_253410,l10n_co_base_location.city_co_25875,253410,urban
zip_co_253417,l10n_co_base_location.city_co_25875,253417,rural
zip_co_252660,l10n_co_base_location.city_co_25878,252660,urban
zip_co_252667,l10n_co_base_location.city_co_25878,252667,rural
zip_co_252668,l10n_co_base_location.city_co_25878,252668,rural
zip_co_253840,l10n_co_base_location.city_co_25885,253840,urban
zip_co_253848,l10n_co_base_location.city_co_25885,253848,rural
zip_co_253847,l10n_co_base_location.city_co_25885,253847,rural
zip_co_253010,l10n_co_base_location.city_co_25898,253010,urban
zip_co_253017,l10n_co_base_location.city_co_25898,253017,rural
zip_co_250251,l10n_co_base_location.city_co_25899,250251,urban
zip_co_250258,l10n_co_base_location.city_co_25899,250258,rural
zip_co_250252,l10n_co_base_location.city_co_25899,250252,urban
zip_co_250257,l10n_co_base_location.city_co_25899,250257,rural
zip_co_944010,l10n_co_base_location.city_co_94343,944010,urban
zip_co_944019,l10n_co_base_location.city_co_94343,944019,rural
zip_co_944018,l10n_co_base_location.city_co_94343,944018,rural
zip_co_944017,l10n_co_base_location.city_co_94343,944017,rural
zip_co_941010,l10n_co_base_location.city_co_94886,941010,urban
zip_co_941017,l10n_co_base_location.city_co_94886,941017,rural
zip_co_941018,l10n_co_base_location.city_co_94886,941018,rural
zip_co_942057,l10n_co_base_location.city_co_94885,942057,rural
zip_co_940017,l10n_co_base_location.city_co_94001,940017,rural
zip_co_940009,l10n_co_base_location.city_co_94001,940009,rural
zip_co_940027,l10n_co_base_location.city_co_94001,940027,rural
zip_co_940001,l10n_co_base_location.city_co_94001,940001,urban
zip_co_940007,l10n_co_base_location.city_co_94001,940007,rural
zip_co_940019,l10n_co_base_location.city_co_94001,940019,rural
zip_co_940018,l10n_co_base_location.city_co_94001,940018,rural
zip_co_940008,l10n_co_base_location.city_co_94001,940008,rural
zip_co_940028,l10n_co_base_location.city_co_94001,940028,rural
zip_co_944058,l10n_co_base_location.city_co_94663,944058,rural
zip_co_944057,l10n_co_base_location.city_co_94663,944057,rural
zip_co_944059,l10n_co_base_location.city_co_94663,944059,rural
zip_co_943059,l10n_co_base_location.city_co_94888,943059,rural
zip_co_943067,l10n_co_base_location.city_co_94888,943067,rural
zip_co_943057,l10n_co_base_location.city_co_94888,943057,rural
zip_co_943058,l10n_co_base_location.city_co_94888,943058,rural
zip_co_943018,l10n_co_base_location.city_co_94887,943018,rural
zip_co_943019,l10n_co_base_location.city_co_94887,943019,rural
zip_co_943017,l10n_co_base_location.city_co_94887,943017,rural
zip_co_941039,l10n_co_base_location.city_co_94884,941039,rural
zip_co_941038,l10n_co_base_location.city_co_94884,941038,rural
zip_co_941037,l10n_co_base_location.city_co_94884,941037,rural
zip_co_941047,l10n_co_base_location.city_co_94884,941047,rural
zip_co_942010,l10n_co_base_location.city_co_94883,942010,urban
zip_co_942017,l10n_co_base_location.city_co_94883,942017,rural
zip_co_942018,l10n_co_base_location.city_co_94883,942018,rural
zip_co_953001,l10n_co_base_location.city_co_95015,953001,urban
zip_co_953009,l10n_co_base_location.city_co_95015,953009,rural
zip_co_953018,l10n_co_base_location.city_co_95015,953018,rural
zip_co_953007,l10n_co_base_location.city_co_95015,953007,rural
zip_co_953008,l10n_co_base_location.city_co_95015,953008,rural
zip_co_953017,l10n_co_base_location.city_co_95015,953017,rural
zip_co_951001,l10n_co_base_location.city_co_95025,951001,urban
zip_co_951008,l10n_co_base_location.city_co_95025,951008,rural
zip_co_951007,l10n_co_base_location.city_co_95025,951007,rural
zip_co_951017,l10n_co_base_location.city_co_95025,951017,rural
zip_co_951009,l10n_co_base_location.city_co_95025,951009,rural
zip_co_952001,l10n_co_base_location.city_co_95200,952001,urban
zip_co_952007,l10n_co_base_location.city_co_95200,952007,rural
zip_co_952017,l10n_co_base_location.city_co_95200,952017,rural
zip_co_952008,l10n_co_base_location.city_co_95200,952008,rural
zip_co_952009,l10n_co_base_location.city_co_95200,952009,rural
zip_co_950001,l10n_co_base_location.city_co_95001,950001,urban
zip_co_950007,l10n_co_base_location.city_co_95001,950007,rural
zip_co_950009,l10n_co_base_location.city_co_95001,950009,rural
zip_co_950008,l10n_co_base_location.city_co_95001,950008,rural
zip_co_417079,l10n_co_base_location.city_co_41006,417079,rural
zip_co_417087,l10n_co_base_location.city_co_41006,417087,rural
zip_co_417078,l10n_co_base_location.city_co_41006,417078,rural
zip_co_417070,l10n_co_base_location.city_co_41006,417070,urban
zip_co_417077,l10n_co_base_location.city_co_41006,417077,rural
zip_co_417088,l10n_co_base_location.city_co_41006,417088,rural
zip_co_414040,l10n_co_base_location.city_co_41013,414040,urban
zip_co_414047,l10n_co_base_location.city_co_41013,414047,rural
zip_co_411001,l10n_co_base_location.city_co_41016,411001,urban
zip_co_411007,l10n_co_base_location.city_co_41016,411007,rural
zip_co_411008,l10n_co_base_location.city_co_41016,411008,rural
zip_co_413040,l10n_co_base_location.city_co_41020,413040,urban
zip_co_413047,l10n_co_base_location.city_co_41020,413047,rural
zip_co_413048,l10n_co_base_location.city_co_41020,413048,rural
zip_co_416020,l10n_co_base_location.city_co_41026,416020,urban
zip_co_416027,l10n_co_base_location.city_co_41026,416027,rural
zip_co_411060,l10n_co_base_location.city_co_41078,411060,urban
zip_co_411067,l10n_co_base_location.city_co_41078,411067,rural
zip_co_413020,l10n_co_base_location.city_co_41132,413020,urban
zip_co_413028,l10n_co_base_location.city_co_41132,413028,rural
zip_co_413027,l10n_co_base_location.city_co_41132,413027,rural
zip_co_411080,l10n_co_base_location.city_co_41206,411080,urban
zip_co_411088,l10n_co_base_location.city_co_41206,411088,rural
zip_co_411087,l10n_co_base_location.city_co_41206,411087,rural
zip_co_417001,l10n_co_base_location.city_co_41244,417001,urban
zip_co_417007,l10n_co_base_location.city_co_41244,417007,rural
zip_co_414027,l10n_co_base_location.city_co_41298,414027,rural
zip_co_414028,l10n_co_base_location.city_co_41298,414028,rural
zip_co_414029,l10n_co_base_location.city_co_41298,414029,rural
zip_co_414020,l10n_co_base_location.city_co_41298,414020,urban
zip_co_414001,l10n_co_base_location.city_co_41306,414001,urban
zip_co_414008,l10n_co_base_location.city_co_41306,414008,rural
zip_co_414007,l10n_co_base_location.city_co_41306,414007,rural
zip_co_414009,l10n_co_base_location.city_co_41306,414009,rural
zip_co_416040,l10n_co_base_location.city_co_41319,416040,urban
zip_co_416047,l10n_co_base_location.city_co_41319,416047,rural
zip_co_416048,l10n_co_base_location.city_co_41319,416048,rural
zip_co_413060,l10n_co_base_location.city_co_41349,413060,urban
zip_co_413067,l10n_co_base_location.city_co_41349,413067,rural
zip_co_412060,l10n_co_base_location.city_co_41357,412060,urban
zip_co_412067,l10n_co_base_location.city_co_41357,412067,rural
zip_co_412068,l10n_co_base_location.city_co_41357,412068,rural
zip_co_418048,l10n_co_base_location.city_co_41359,418048,rural
zip_co_418049,l10n_co_base_location.city_co_41359,418049,rural
zip_co_418040,l10n_co_base_location.city_co_41359,418040,urban
zip_co_418047,l10n_co_base_location.city_co_41359,418047,rural
zip_co_415080,l10n_co_base_location.city_co_41378,415080,urban
zip_co_415088,l10n_co_base_location.city_co_41378,415088,rural
zip_co_415087,l10n_co_base_location.city_co_41378,415087,rural
zip_co_415078,l10n_co_base_location.city_co_41396,415078,rural
zip_co_415077,l10n_co_base_location.city_co_41396,415077,rural
zip_co_415068,l10n_co_base_location.city_co_41396,415068,rural
zip_co_415060,l10n_co_base_location.city_co_41396,415060,urban
zip_co_416067,l10n_co_base_location.city_co_41396,416067,rural
zip_co_415069,l10n_co_base_location.city_co_41396,415069,rural
zip_co_415020,l10n_co_base_location.city_co_41483,415020,urban
zip_co_415027,l10n_co_base_location.city_co_41483,415027,rural
zip_co_410010,l10n_co_base_location.city_co_41001,410010,urban
zip_co_410004,l10n_co_base_location.city_co_41001,410004,urban
zip_co_410005,l10n_co_base_location.city_co_41001,410005,urban
zip_co_410003,l10n_co_base_location.city_co_41001,410003,urban
zip_co_410009,l10n_co_base_location.city_co_41001,410009,rural
zip_co_410017,l10n_co_base_location.city_co_41001,410017,rural
zip_co_410006,l10n_co_base_location.city_co_41001,410006,urban
zip_co_410018,l10n_co_base_location.city_co_41001,410018,rural
zip_co_410007,l10n_co_base_location.city_co_41001,410007,rural
zip_co_410002,l10n_co_base_location.city_co_41001,410002,urban
zip_co_410001,l10n_co_base_location.city_co_41001,410001,urban
zip_co_410008,l10n_co_base_location.city_co_41001,410008,rural
zip_co_418001,l10n_co_base_location.city_co_41503,418001,urban
zip_co_418007,l10n_co_base_location.city_co_41503,418007,rural
zip_co_418008,l10n_co_base_location.city_co_41503,418008,rural
zip_co_415040,l10n_co_base_location.city_co_41518,415040,urban
zip_co_415047,l10n_co_base_location.city_co_41518,415047,rural
zip_co_412001,l10n_co_base_location.city_co_41524,412001,urban
zip_co_412008,l10n_co_base_location.city_co_41524,412008,rural
zip_co_412007,l10n_co_base_location.city_co_41524,412007,rural
zip_co_417067,l10n_co_base_location.city_co_41530,417067,rural
zip_co_417060,l10n_co_base_location.city_co_41530,417060,urban
zip_co_414060,l10n_co_base_location.city_co_41548,414060,urban
zip_co_414067,l10n_co_base_location.city_co_41548,414067,rural
zip_co_414068,l10n_co_base_location.city_co_41548,414068,rural
zip_co_417038,l10n_co_base_location.city_co_41551,417038,rural
zip_co_417048,l10n_co_base_location.city_co_41551,417048,rural
zip_co_417037,l10n_co_base_location.city_co_41551,417037,rural
zip_co_417047,l10n_co_base_location.city_co_41551,417047,rural
zip_co_417039,l10n_co_base_location.city_co_41551,417039,rural
zip_co_417030,l10n_co_base_location.city_co_41551,417030,urban
zip_co_413001,l10n_co_base_location.city_co_41615,413001,urban
zip_co_413008,l10n_co_base_location.city_co_41615,413008,rural
zip_co_413007,l10n_co_base_location.city_co_41615,413007,rural
zip_co_418020,l10n_co_base_location.city_co_41660,418020,urban
zip_co_418028,l10n_co_base_location.city_co_41660,418028,rural
zip_co_418027,l10n_co_base_location.city_co_41660,418027,rural
zip_co_418060,l10n_co_base_location.city_co_41668,418060,urban
zip_co_418068,l10n_co_base_location.city_co_41668,418068,rural
zip_co_418077,l10n_co_base_location.city_co_41668,418077,rural
zip_co_418069,l10n_co_base_location.city_co_41668,418069,rural
zip_co_418067,l10n_co_base_location.city_co_41668,418067,rural
zip_co_412020,l10n_co_base_location.city_co_41676,412020,urban
zip_co_412027,l10n_co_base_location.city_co_41676,412027,rural
zip_co_416080,l10n_co_base_location.city_co_41770,416080,urban
zip_co_416089,l10n_co_base_location.city_co_41770,416089,rural
zip_co_416088,l10n_co_base_location.city_co_41770,416088,rural
zip_co_416087,l10n_co_base_location.city_co_41770,416087,rural
zip_co_416001,l10n_co_base_location.city_co_41791,416001,urban
zip_co_416007,l10n_co_base_location.city_co_41791,416007,rural
zip_co_411040,l10n_co_base_location.city_co_41799,411040,urban
zip_co_411048,l10n_co_base_location.city_co_41799,411048,rural
zip_co_411047,l10n_co_base_location.city_co_41799,411047,rural
zip_co_412040,l10n_co_base_location.city_co_41801,412040,urban
zip_co_412047,l10n_co_base_location.city_co_41801,412047,rural
zip_co_415001,l10n_co_base_location.city_co_41797,415001,urban
zip_co_415007,l10n_co_base_location.city_co_41797,415007,rural
zip_co_415008,l10n_co_base_location.city_co_41797,415008,rural
zip_co_417010,l10n_co_base_location.city_co_41807,417010,urban
zip_co_417017,l10n_co_base_location.city_co_41807,417017,rural
zip_co_417018,l10n_co_base_location.city_co_41807,417018,rural
zip_co_411020,l10n_co_base_location.city_co_41872,411020,urban
zip_co_411027,l10n_co_base_location.city_co_41872,411027,rural
zip_co_411028,l10n_co_base_location.city_co_41872,411028,rural
zip_co_412087,l10n_co_base_location.city_co_41885,412087,rural
zip_co_412080,l10n_co_base_location.city_co_41885,412080,urban
zip_co_443001,l10n_co_base_location.city_co_44035,443001,urban
zip_co_443007,l10n_co_base_location.city_co_44035,443007,rural
zip_co_443008,l10n_co_base_location.city_co_44035,443008,rural
zip_co_443009,l10n_co_base_location.city_co_44035,443009,rural
zip_co_443040,l10n_co_base_location.city_co_44078,443040,urban
zip_co_443048,l10n_co_base_location.city_co_44078,443048,rural
zip_co_443049,l10n_co_base_location.city_co_44078,443049,rural
zip_co_443047,l10n_co_base_location.city_co_44078,443047,rural
zip_co_446001,l10n_co_base_location.city_co_44090,446001,urban
zip_co_446008,l10n_co_base_location.city_co_44090,446008,rural
zip_co_446017,l10n_co_base_location.city_co_44090,446017,rural
zip_co_446007,l10n_co_base_location.city_co_44090,446007,rural
zip_co_446009,l10n_co_base_location.city_co_44090,446009,rural
zip_co_444001,l10n_co_base_location.city_co_44098,444001,urban
zip_co_444007,l10n_co_base_location.city_co_44098,444007,rural
zip_co_444008,l10n_co_base_location.city_co_44098,444008,rural
zip_co_444050,l10n_co_base_location.city_co_44110,444050,urban
zip_co_444057,l10n_co_base_location.city_co_44110,444057,rural
zip_co_444010,l10n_co_base_location.city_co_44279,444010,urban
zip_co_444017,l10n_co_base_location.city_co_44279,444017,rural
zip_co_444018,l10n_co_base_location.city_co_44279,444018,rural
zip_co_443020,l10n_co_base_location.city_co_44378,443020,urban
zip_co_443028,l10n_co_base_location.city_co_44378,443028,rural
zip_co_443027,l10n_co_base_location.city_co_44378,443027,rural
zip_co_445040,l10n_co_base_location.city_co_44420,445040,urban
zip_co_445047,l10n_co_base_location.city_co_44420,445047,rural
zip_co_442001,l10n_co_base_location.city_co_44430,442001,urban
zip_co_442007,l10n_co_base_location.city_co_44430,442007,rural
zip_co_442009,l10n_co_base_location.city_co_44430,442009,rural
zip_co_442008,l10n_co_base_location.city_co_44430,442008,rural
zip_co_441001,l10n_co_base_location.city_co_44560,441001,urban
zip_co_441008,l10n_co_base_location.city_co_44560,441008,rural
zip_co_441018,l10n_co_base_location.city_co_44560,441018,rural
zip_co_441017,l10n_co_base_location.city_co_44560,441017,rural
zip_co_441009,l10n_co_base_location.city_co_44560,441009,rural
zip_co_441007,l10n_co_base_location.city_co_44560,441007,rural
zip_co_440001,l10n_co_base_location.city_co_44001,440001,urban
zip_co_440002,l10n_co_base_location.city_co_44001,440002,urban
zip_co_440003,l10n_co_base_location.city_co_44001,440003,urban
zip_co_440017,l10n_co_base_location.city_co_44001,440017,rural
zip_co_440008,l10n_co_base_location.city_co_44001,440008,rural
zip_co_440009,l10n_co_base_location.city_co_44001,440009,rural
zip_co_440007,l10n_co_base_location.city_co_44001,440007,rural
zip_co_444037,l10n_co_base_location.city_co_44650,444037,rural
zip_co_444030,l10n_co_base_location.city_co_44650,444030,urban
zip_co_444038,l10n_co_base_location.city_co_44650,444038,rural
zip_co_441020,l10n_co_base_location.city_co_44847,441020,urban
zip_co_441037,l10n_co_base_location.city_co_44847,441037,rural
zip_co_441048,l10n_co_base_location.city_co_44847,441048,rural
zip_co_441039,l10n_co_base_location.city_co_44847,441039,rural
zip_co_441058,l10n_co_base_location.city_co_44847,441058,rural
zip_co_441027,l10n_co_base_location.city_co_44847,441027,rural
zip_co_441029,l10n_co_base_location.city_co_44847,441029,rural
zip_co_441049,l10n_co_base_location.city_co_44847,441049,rural
zip_co_441047,l10n_co_base_location.city_co_44847,441047,rural
zip_co_441059,l10n_co_base_location.city_co_44847,441059,rural
zip_co_441057,l10n_co_base_location.city_co_44847,441057,rural
zip_co_441028,l10n_co_base_location.city_co_44847,441028,rural
zip_co_441038,l10n_co_base_location.city_co_44847,441038,rural
