id,code,name,state_id/id,country_id/id
city_co_97161,97161,CARURU,base.state_co_32,base.co
city_co_97001,97001,MITU,base.state_co_32,base.co
city_co_97511,97511,PACOA,base.state_co_32,base.co
city_co_97777,97777,PAPUNAUA,base.state_co_32,base.co
city_co_97666,97666,TARAIRA,base.state_co_32,base.co
city_co_97889,97889,YAVARATE,base.state_co_32,base.co
city_co_99773,99773,CUMARIBO,base.state_co_33,base.co
city_co_99524,99524,LA PRIMAVERA,base.state_co_33,base.co
city_co_99001,99001,PUERTO CARREÑO,base.state_co_33,base.co
city_co_99624,99624,SANTA ROSALIA,base.state_co_33,base.co
